196.991;76.0241;1547.423096;3.347546;;;
197.355;76.0559;1565.684204;3.358796;;;
197.719;76.0841;1582.271484;3.370244;;;
198.083;76.1228;1598.331543;3.381585;;;
198.448;76.1694;1614.064697;3.392841;;;
198.812;76.1983;1628.314941;3.404378;;;
199.176;76.2264;1644.069580;3.415637;;;
199.540;76.2441;1659.625977;3.426985;;;
199.904;76.2625;1674.747925;3.438417;;;
200.268;76.2824;1690.371338;3.449763;;;
200.632;76.2951;1703.088745;3.461109;;;
200.996;76.3102;1717.336426;3.472456;;;
201.360;76.3177;1733.242432;3.483826;;;
201.724;76.3282;1747.806885;3.495174;;;
202.088;76.3467;1762.250732;3.506522;;;
202.453;76.3584;1777.133789;3.517870;;;
202.817;76.3800;1790.970215;3.529287;;;
203.181;76.3974;1802.493164;3.540567;;;
203.545;76.4102;1814.638062;3.552015;;;
203.909;76.4257;1825.738159;3.563326;;;
204.273;76.4408;1838.068115;3.574672;;;
204.637;76.4577;1849.640259;3.586059;;;
205.001;76.4781;1860.560303;3.597365;;;
205.365;76.5005;1869.932129;3.608756;;;
205.729;76.5104;1880.026367;3.620157;;;
206.093;76.5276;1887.928589;3.631452;;;
206.457;76.5446;1897.799072;3.642850;;;
206.822;76.5676;1906.959961;3.654196;;;
207.186;76.5858;1915.464966;3.665596;;;
207.550;76.6173;1923.224121;3.676889;;;
207.914;76.6560;1930.790771;3.688235;;;
208.278;76.6757;1939.386963;3.699641;;;
208.642;76.6927;1948.266357;3.711028;;;
209.006;76.7123;1955.960938;3.722274;;;
209.370;76.7274;1962.622559;3.733720;;;
209.734;76.7560;1969.432129;3.745033;;;
210.098;76.7902;1975.148438;3.756381;;;
210.462;76.8109;1979.911621;3.767830;;;
210.826;76.8230;1985.745117;3.779106;;;
211.191;76.8308;1991.897217;3.790526;;;
211.555;76.8477;1996.628418;3.801874;;;
211.919;76.8737;2001.549438;3.813144;;;
212.283;76.9057;2006.285889;3.824570;;;
212.647;76.9431;2010.426025;3.835837;;;
213.011;76.9681;2014.085205;3.847267;;;
213.375;76.9916;2019.501831;3.858615;;;
213.739;77.0312;2022.501709;3.869876;;;
214.103;77.0531;2025.335205;3.881322;;;
214.467;77.0661;2028.428711;3.892759;;;
214.832;77.0828;2029.026855;3.904015;;;
215.196;77.0871;2029.676758;3.915456;;;
215.560;77.0970;2031.423096;3.926804;;;
215.924;77.1124;2032.252930;3.938152;;;
216.288;77.1286;2033.229492;3.949500;;;
216.652;77.1495;2033.934082;3.960846;;;
217.016;77.1681;2034.090576;3.972196;;;
217.380;77.1896;2033.480713;3.983544;;;
217.744;77.2075;2032.818359;3.994893;;;
218.108;77.2214;2032.290405;4.006331;;;
218.472;77.2455;2031.772217;4.017589;;;
218.836;77.2621;2030.913940;4.029037;;;
219.200;77.2765;2029.675781;4.040370;;;
219.565;77.2996;2028.557861;4.051717;;;
219.929;77.3094;2026.765869;4.063081;;;
220.293;77.3188;2023.904419;4.074509;;;
220.657;77.3347;2022.700928;4.085778;;;
