=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.04.26 16:49:14 =~=~=~=~=~=~=~=~=~=~=~=



















































































280777,188.898,23.016,0x00
281782,188.836,23.062,0x00
282787,188.461,23.047,0x00
283792,188.430,23.062,0x00
284797,188.461,23.062,0x00
285802,188.320,23.047,0x00
286807,189.438,23.062,0x00
287812,189.078,23.094,0x00
288817,188.648,23.094,0x00
289822,188.602,23.047,0x00
290827,188.172,23.094,0x00
291832,188.758,23.141,0x00
292837,189.000,23.094,0x00
293842,188.727,23.094,0x00
294847,188.984,23.047,0x00
295852,189.758,23.125,0x00
296857,190.695,23.125,0x00
297862,190.805,23.047,0x00
298867,190.883,23.062,0x00
299872,191.867,23.125,0x00
300877,192.641,23.094,0x00
301882,192.867,23.062,0x00
302887,192.867,23.062,0x00
303892,192.539,23.094,0x00
304897,192.523,23.094,0x00
305902,192.961,23.016,0x00
306907,192.930,23.094,0x00
307912,192.914,23.062,0x00
308917,192.641,23.062,0x00
309922,192.688,23.094,0x00
310927,192.344,23.094,0x00
311932,191.508,23.047,0x00
312937,192.000,23.062,0x00
313942,192.305,23.094,0x00
314947,192.078,23.062,0x00
315952,192.406,23.047,0x00
316957,192.094,23.062,0x00
317962,192.016,23.094,0x00
318967,191.984,23.141,0x00
319972,191.703,23.125,0x00
320977,191.570,23.094,0x00
321982,192.078,23.062,0x00
322987,191.930,23.094,0x00
323992,192.898,23.125,0x00
324997,193.641,23.047,0x00
326002,193.938,23.094,0x00
327007,195.492,23.094,0x00
328012,196.547,23.094,0x00
329017,197.289,23.062,0x00
330022,196.961,23.047,0x00
331027,196.570,23.062,0x00
332032,196.562,23.047,0x00
333037,196.336,23.094,0x00
334042,196.250,23.141,0x00
335047,195.859,23.062,0x00
336052,195.680,23.125,0x00
337057,195.352,23.125,0x00
338062,195.352,23.094,0x00
339067,195.789,23.141,0x00
340072,195.859,23.125,0x00
341077,196.039,23.125,0x00
342082,195.844,23.094,0x00
343087,195.828,23.094,0x00
344092,195.875,23.125,0x00
345097,195.445,23.125,0x00
346102,194.984,23.094,0x00
347107,195.859,23.125,0x00
348112,195.695,23.062,0x00
349117,195.203,23.125,0x00
350122,194.820,23.047,0x00
351127,195.219,23.125,0x00
352132,195.203,23.094,0x00
353137,194.805,23.062,0x00
354142,195.336,23.125,0x00
355147,196.070,23.062,0x00
356152,196.695,23.141,0x00
357157,198.344,23.062,0x00
358162,198.195,23.094,0x00
359167,198.797,23.094,0x00
360172,198.477,23.125,0x00
361177,198.070,23.125,0x00
362182,198.398,23.094,0x00
363187,198.328,23.125,0x00
364192,198.312,23.125,0x00
365197,198.500,23.062,0x00
366202,198.797,23.125,0x00
367207,198.484,23.094,0x00
368212,198.445,23.094,0x00
369217,198.500,23.141,0x00
370222,198.086,23.125,0x00
371227,198.477,23.141,0x00
372232,198.117,23.125,0x00
373237,198.383,23.125,0x00
374242,198.297,23.125,0x00
375247,198.461,23.141,0x00
376252,197.969,23.125,0x00
377257,197.805,23.125,0x00
378262,198.055,23.141,0x00
379267,197.906,23.094,0x00
380272,197.734,23.141,0x00
381277,198.016,23.141,0x00
382282,197.883,23.125,0x00
383287,197.438,23.062,0x00
384292,198.133,23.141,0x00
385297,197.984,23.094,0x00
386302,197.672,23.125,0x00
387307,197.836,23.172,0x00
388312,198.297,23.141,0x00
389317,198.266,23.141,0x00
390322,198.148,23.094,0x00
391327,198.727,23.125,0x00
392332,198.758,23.062,0x00
393337,198.500,23.125,0x00
394342,198.648,23.172,0x00
395347,198.359,23.141,0x00
396352,198.195,23.141,0x00
397357,199.617,23.125,0x00
398362,200.383,23.125,0x00
399367,201.336,23.125,0x00
400372,201.867,23.141,0x00
401377,202.820,23.125,0x00
402382,203.234,23.141,0x00
403387,203.547,23.141,0x00
404392,203.367,23.094,0x00
405397,203.312,23.141,0x00
406402,202.930,23.141,0x00
407407,202.812,23.125,0x00
408412,202.664,23.141,0x00
409417,203.047,23.141,0x00
410422,203.250,23.062,0x00
411427,202.852,23.141,0x00
412432,202.500,23.141,0x00
413437,202.812,23.094,0x00
414442,202.703,23.172,0x00
415447,202.367,23.141,0x00
416452,202.289,23.125,0x00
417457,202.039,23.172,0x00
418462,202.367,23.172,0x00
419467,202.469,23.125,0x00
420472,202.516,23.125,0x00
421477,202.430,23.172,0x00
422482,202.086,23.141,0x00
423487,201.172,23.125,0x00
424492,201.484,23.125,0x00
425497,202.156,23.141,0x00
426502,202.188,23.172,0x00
427507,202.102,23.172,0x00
428512,202.031,23.172,0x00
429517,201.625,23.141,0x00
430522,202.070,23.141,0x00
431527,201.773,23.188,0x00
432532,201.641,23.172,0x00
433537,201.656,23.219,0x00
434542,201.586,23.141,0x00
435547,201.984,23.172,0x00
436552,201.672,23.141,0x00
437557,201.570,23.172,0x00
438562,201.820,23.141,0x00
439567,202.141,23.219,0x00
440572,201.078,23.188,0x00
441577,201.375,23.172,0x00
442582,201.820,23.172,0x00
443587,200.961,23.172,0x00
444592,199.750,23.250,0x00
445597,200.055,23.188,0x00
446602,201.242,23.172,0x00
447607,201.891,23.172,0x00
448612,202.117,23.188,0x00
449617,202.320,23.188,0x00
450622,203.398,23.219,0x00
451627,204.023,23.188,0x00
452632,203.461,23.188,0x00
453637,203.266,23.188,0x00
454642,203.359,23.188,0x00
455647,203.266,23.172,0x00
456652,203.445,23.188,0x00
457657,203.367,23.219,0x00
458662,203.281,23.172,0x00
459667,203.211,23.172,0x00
460672,203.281,23.188,0x00
461677,202.945,23.188,0x00
462682,202.688,23.188,0x00
463687,202.930,23.172,0x00
464692,202.945,23.188,0x00
465697,202.781,23.172,0x00
466702,202.648,23.188,0x00
467707,203.016,23.172,0x00
468712,202.812,23.141,0x00
469717,203.164,23.141,0x00
470722,202.930,23.172,0x00
471727,202.766,23.188,0x00
472732,202.672,23.172,0x00
473737,202.820,23.219,0x00
474742,202.984,23.172,0x00
475747,202.961,23.188,0x00
476752,202.797,23.141,0x00
477757,202.547,23.172,0x00
478762,202.281,23.188,0x00
479767,202.430,23.219,0x00
480772,202.602,23.188,0x00
481777,203.062,23.188,0x00
482782,203.250,23.250,0x00
483787,203.680,23.188,0x00
484792,203.992,23.172,0x00
485797,203.766,23.172,0x00
486802,204.477,23.172,0x00
487807,204.641,23.188,0x00
488812,204.727,23.219,0x00
489817,205.172,23.219,0x00
490822,205.406,23.188,0x00
491827,205.039,23.141,0x00
492832,205.445,23.188,0x00
493837,206.367,23.172,0x00
494842,206.703,23.172,0x00
495847,206.883,23.219,0x00
496852,206.852,23.188,0x00
497857,207.125,23.250,0x00
498862,206.188,23.188,0x00
499867,206.734,23.250,0x00
500872,206.570,23.188,0x00
501877,206.641,23.219,0x00
502882,206.086,23.250,0x00
503887,206.250,23.219,0x00
504892,206.938,23.188,0x00
505897,206.734,23.250,0x00
506902,206.555,23.188,0x00
507907,207.234,23.250,0x00
508912,206.719,23.219,0x00
509917,206.570,23.250,0x00
510922,206.461,23.219,0x00
511927,207.141,23.188,0x00
512932,207.438,23.266,0x00
513937,207.305,23.266,0x00
514942,207.289,23.219,0x00
515947,207.023,23.188,0x00
516952,207.039,23.250,0x00
517957,206.789,23.297,0x00
518962,206.586,23.219,0x00
519967,206.383,23.297,0x00
520972,207.102,23.250,0x00
521977,207.273,23.219,0x00
522982,207.625,23.250,0x00
523987,207.891,23.219,0x00
524992,207.234,23.219,0x00
525997,207.305,23.219,0x00
527002,207.320,23.250,0x00
528007,207.234,23.250,0x00
529012,207.219,23.219,0x00
530017,206.992,23.266,0x00
531022,206.758,23.219,0x00
532027,206.922,23.219,0x00
533032,206.273,23.266,0x00
534037,206.391,23.219,0x00
535042,206.750,23.266,0x00
536047,206.758,23.250,0x00
537052,206.992,23.266,0x00
538057,206.758,23.266,0x00
539062,206.969,23.188,0x00
540067,207.156,23.250,0x00
541072,206.969,23.219,0x00
542077,206.938,23.266,0x00
543082,206.898,23.219,0x00
544087,206.898,23.250,0x00
545092,206.188,23.250,0x00
546097,206.383,23.219,0x00
547102,206.438,23.219,0x00
548107,206.188,23.188,0x00
549112,206.508,23.219,0x00
550117,206.039,23.250,0x00
551122,206.602,23.250,0x00
552127,206.305,23.266,0x00
553132,206.406,23.219,0x00
554137,206.289,23.266,0x00
555142,206.055,23.266,0x00
556147,206.250,23.219,0x00
557152,206.570,23.266,0x00
558157,205.977,23.297,0x00
559162,206.258,23.266,0x00
